layer,level,class,id,metric,value,dependencia_terreno
1,class,0,NA,gyrate_mn,28.75657637600346,0.5
1,class,1,NA,gyrate_mn,31.643277113138097,0.5
1,class,2,NA,gyrate_mn,25.637590412983982,0.5
1,class,-1,NA,iji,98.26660576427085,0.5
1,class,0,NA,iji,73.00973859254309,0.5
1,class,1,NA,iji,68.3962134821997,0.5
1,class,2,NA,iji,74.24415368227864,0.5
1,class,-1,NA,lpi,13.293921524370719,0.5
1,class,0,NA,lpi,12.820518412036039,0.5
1,class,1,NA,lpi,38.49146232711158,0.5
1,class,2,NA,lpi,2.592550460358051,0.5
1,class,-1,NA,lsi,206.932083958021,0.5
1,class,0,NA,lsi,221.39780931043066,0.5
1,class,1,NA,lsi,132.46172982834398,0.5
1,class,2,NA,lsi,168.4618556701031,0.5
1,class,-1,NA,mesh,11883.030588038744,0.5
1,class,0,NA,mesh,11194.369961763865,0.5
1,class,1,NA,mesh,108247.67867362671,0.5
1,class,2,NA,mesh,454.1330307376198,0.5
1,class,-1,NA,ndca,11262,0.5
1,class,0,NA,ndca,55537,0.5
1,class,1,NA,ndca,20004,0.5
1,class,2,NA,ndca,14922,0.5
1,class,-1,NA,nlsi,0.061770643902480264,0.5
1,class,0,NA,nlsi,0.054883236014255765,0.5
1,class,1,NA,nlsi,0.025626648557759136,0.5
1,class,2,NA,nlsi,0.09872584200788198,0.5
1,class,-1,NA,np,112065,0.5
1,class,0,NA,np,45871,0.5
1,class,1,NA,np,12308,0.5
1,class,2,NA,np,15311,0.5
1,class,-1,NA,pafrac,1.4503738607981933,0.5
1,class,0,NA,pafrac,1.501396382926063,0.5
1,class,1,NA,pafrac,1.5304957383306748,0.5
1,class,2,NA,pafrac,1.567836357960277,0.5
1,class,-1,NA,para_mn,0.370059707807208,0.5
1,class,0,NA,para_mn,0.22054037357086803,0.5
1,class,1,NA,para_mn,0.22510727977699996,0.5
1,class,2,NA,para_mn,0.22759666027606532,0.5
1,class,-1,NA,pd,16.853757182454252,0.5
1,class,0,NA,pd,6.8986632375528405,0.5
1,class,1,NA,pd,1.8510332699919418,0.5
1,class,2,NA,pd,2.3026625281805835,0.5
1,class,-1,NA,pladj,93.79480126003249,0.5
1,class,0,NA,pladj,94.48814705728142,0.5
1,class,1,NA,pladj,97.80308993033785,0.5
1,class,2,NA,pladj,90.07431318442929,0.5
1,class,-1,NA,pland,16.726100856468324,0.5
1,class,0,NA,pland,24.266339323935515,0.5
1,class,1,NA,pland,54.674671127273854,0.5
1,class,2,NA,pland,4.332888692322298,0.5
1,class,-1,NA,shape_mn,1.1177305161873734,0.5
1,class,0,NA,shape_mn,2.3473817905002625,0.5
1,class,1,NA,shape_mn,2.3513493113148427,0.5
1,class,2,NA,shape_mn,2.3018466728505977,0.5
1,class,-1,NA,split,55.95592093058352,0.5
1,class,0,NA,split,59.39824414157823,0.5
1,class,1,NA,split,6.14263444858519,0.5
1,class,2,NA,split,1464.165508771741,0.5
1,class,-1,NA,tca,96523.75,0.5
1,class,0,NA,tca,142030.35,0.5
1,class,1,NA,tca,344591.77,0.5
1,class,2,NA,tca,22836.59,0.5
1,class,-1,NA,te,27215040,0.5
1,class,0,NA,te,35397950,0.5
1,class,1,NA,te,31479860,0.5
1,class,2,NA,te,11421450,0.5
