layer,level,class,id,metric,value,dependencia_terreno
1,landscape,NA,NA,ai,95.57590042084529,0.9
1,landscape,NA,NA,area_mn,4.72104343133844,0.9
1,landscape,NA,NA,cai_mn,6.629369927993134,0.9
1,landscape,NA,NA,circle_mn,0.6321861444586484,0.9
1,landscape,NA,NA,cohesion,99.94265049320316,0.9
1,landscape,NA,NA,condent,0.3061988817567083,0.9
1,landscape,NA,NA,contag,52.354045694455586,0.9
1,landscape,NA,NA,contig_mn,0.2659557477702204,0.9
1,landscape,NA,NA,core_mn,4.230645186484242,0.9
1,landscape,NA,NA,dcad,16.769838059554065,0.9
1,landscape,NA,NA,dcore_mn,0.7917113381566714,0.9
1,landscape,NA,NA,division,0.810113972400294,0.9
1,landscape,NA,NA,ed,88.12180159859012,0.9
1,landscape,NA,NA,ent,1.5996392904650678,0.9
1,landscape,NA,NA,frac_mn,1.1331298801583227,0.9
1,landscape,NA,NA,gyrate_mn,24.14012636974502,0.9
1,landscape,NA,NA,iji,81.16360518751534,0.9
1,landscape,NA,NA,joinent,1.905838172221776,0.9
1,landscape,NA,NA,lpi,38.49146232711157,0.9
1,landscape,NA,NA,lsi,182.85851370408977,0.9
1,landscape,NA,NA,mesh,126260.14159687988,0.9
1,landscape,NA,NA,msidi,0.9475979118424392,0.9
1,landscape,NA,NA,msiei,0.6835474040859122,0.9
1,landscape,NA,NA,mutinf,1.2934404087083595,0.9
1,landscape,NA,NA,ndca,111507,0.9
1,landscape,NA,NA,np,140843,0.9
1,landscape,NA,NA,pafrac,1.5527534431150103,0.9
1,landscape,NA,NA,para_mn,0.29122350156020776,0.9
1,landscape,NA,NA,pd,21.18175811224204,0.9
1,landscape,NA,NA,pladj,95.59216207169166,0.9
1,landscape,NA,NA,pr,4,0.9
1,landscape,NA,NA,prd,6.01570773478044e-4,0.9
1,landscape,NA,NA,relmutinf,0.8085825450888455,0.9
1,landscape,NA,NA,rpr,NA,0.9
1,landscape,NA,NA,shape_mn,1.858837363911766,0.9
1,landscape,NA,NA,shdi,1.1088425290414632,0.9
1,landscape,NA,NA,shei,0.7998608088874477,0.9
1,landscape,NA,NA,sidi,0.6123288738659263,0.9
1,landscape,NA,NA,siei,0.8164384984879017,0.9
1,landscape,NA,NA,split,5.266316919895102,0.9
1,landscape,NA,NA,ta,664925.9199999999,0.9
1,landscape,NA,NA,tca,595856.76,0.9
1,landscape,NA,NA,te,58594470,0.9
