layer,level,class,id,metric,value,dependencia_terreno
1,class,-1,NA,ai,93.65858919043525,0.3
1,class,0,NA,ai,94.40202932175154,0.3
1,class,1,NA,ai,97.79219139434525,0.3
1,class,2,NA,ai,90.03836800113915,0.3
1,class,-1,NA,area_mn,0.8634863624717583,0.3
1,class,0,NA,area_mn,3.517542238015304,0.3
1,class,1,NA,area_mn,29.537378940526484,0.3
1,class,2,NA,area_mn,1.8816863692769905,0.3
1,class,-1,NA,ca,111216.17999999993,0.3
1,class,0,NA,ca,161353.18,0.3
1,class,1,NA,ca,363546.06,0.3
1,class,2,NA,ca,28810.500000000004,0.3
1,class,-1,NA,cai_mn,0.5341701292183789,0.3
1,class,0,NA,cai_mn,8.840418986719847,0.3
1,class,1,NA,cai_mn,8.162733431686366,0.3
1,class,2,NA,cai_mn,7.32830262333741,0.3
1,class,-1,NA,circle_mn,0.43502499591045596,0.3
1,class,0,NA,circle_mn,0.6784026198158669,0.3
1,class,1,NA,circle_mn,0.6806668173639702,0.3
1,class,2,NA,circle_mn,0.683613719876747,0.3
1,class,-1,NA,clumpy,0.9238487584370868,0.3
1,class,0,NA,clumpy,0.9260834531399103,0.3
1,class,1,NA,clumpy,0.9512897388598263,0.3
1,class,2,NA,clumpy,0.8958719264886867,0.3
1,class,-1,NA,cohesion,99.94349023280942,0.3
1,class,0,NA,cohesion,99.14314067673861,0.3
1,class,1,NA,cohesion,99.98058862241112,0.3
1,class,2,NA,cohesion,99.67070898487238,0.3
1,class,-1,NA,contig_mn,0.061305402663914356,0.3
1,class,0,NA,contig_mn,0.43895918604796214,0.3
1,class,1,NA,contig_mn,0.43214976529701965,0.3
1,class,2,NA,contig_mn,0.4273898663826673,0.3
1,class,-1,NA,core_mn,0.7497430880674537,0.3
1,class,0,NA,core_mn,3.0935602014344576,0.3
1,class,1,NA,core_mn,28.002912739681506,0.3
1,class,2,NA,core_mn,1.4887041995950625,0.3
1,class,-1,NA,cpland,14.522844890751141,0.3
1,class,0,NA,cpland,21.341430034792452,0.3
1,class,1,NA,cpland,51.83432313783166,0.3
1,class,2,NA,cpland,3.4279833759526173,0.3
1,class,-1,NA,dcad,1.2924748068175778,0.3
1,class,0,NA,dcad,8.741876087489567,0.3
1,class,1,NA,dcad,3.0480087165198797,0.3
1,class,2,NA,dcad,2.3016097793269967,0.3
1,class,-1,NA,dcore_mn,0.06672412052888613,0.3
1,class,0,NA,dcore_mn,1.2671840596455277,0.3
1,class,1,NA,dcore_mn,1.6466525836854078,0.3
1,class,2,NA,dcore_mn,0.9995428123571288,0.3
1,class,-1,NA,division,0.988905239581557,0.3
1,class,0,NA,division,0.9831644855087558,0.3
1,class,1,NA,division,0.8372034005327591,0.3
1,class,2,NA,division,0.9993170171035931,0.3
1,class,-1,NA,ed,42.14257431865493,0.3
1,class,0,NA,ed,54.34946798283936,0.3
1,class,1,NA,ed,47.76899056664839,0.3
1,class,2,NA,ed,17.335314586623426,0.3
1,class,-1,NA,frac_mn,1.0289425775233865,0.3
1,class,0,NA,frac_mn,1.2094286572007684,0.3
1,class,1,NA,frac_mn,1.2075200907049577,0.3
1,class,2,NA,frac_mn,1.2064400089007592,0.3
1,class,-1,NA,gyrate_mn,2.9286140309147517,0.3
1,class,0,NA,gyrate_mn,28.301723034565956,0.3
1,class,1,NA,gyrate_mn,31.19315397349494,0.3
1,class,2,NA,gyrate_mn,24.94603308781219,0.3
1,class,-1,NA,iji,98.30714692725215,0.3
1,class,0,NA,iji,73.09766784695636,0.3
1,class,1,NA,iji,66.42008121953211,0.3
1,class,2,NA,iji,70.6530754469422,0.3
1,class,-1,NA,lpi,9.482665377219767,0.3
1,class,0,NA,lpi,12.820518412036035,0.3
1,class,1,NA,lpi,38.49146232711157,0.3
1,class,2,NA,lpi,2.5925504603580505,0.3
1,class,-1,NA,lsi,212.41109445277363,0.3
1,class,0,NA,lsi,225.8009708737864,0.3
1,class,1,NA,lsi,134.09677419354838,0.3
1,class,2,NA,lsi,169.9723122238586,0.3
1,class,-1,NA,mesh,7377.193778412791,0.3
1,class,0,NA,mesh,11194.369961763863,0.3
1,class,1,NA,mesh,108247.6786736267,0.3
1,class,2,NA,mesh,454.13303073761966,0.3
1,class,-1,NA,ndca,8594,0.3
1,class,0,NA,ndca,58127,0.3
1,class,1,NA,ndca,20267,0.3
1,class,2,NA,ndca,15304,0.3
1,class,-1,NA,nlsi,0.0634141080956475,0.3
1,class,0,NA,nlsi,0.05597970678248456,0.3
1,class,1,NA,nlsi,0.025937110956829292,0.3
1,class,2,NA,nlsi,0.09961631998860855,0.3
1,class,-1,NA,np,128799,0.3
1,class,0,NA,np,45871,0.3
1,class,1,NA,np,12308,0.3
1,class,2,NA,np,15311,0.3
1,class,-1,NA,pafrac,1.5103669295422055,0.3
1,class,0,NA,pafrac,1.5183936849348945,0.3
1,class,1,NA,pafrac,1.5324376191234967,0.3
1,class,2,NA,pafrac,1.5669254481804016,0.3
1,class,-1,NA,para_mn,0.37415673033694347,0.3
1,class,0,NA,para_mn,0.22174340003515952,0.3
1,class,1,NA,para_mn,0.2244331745543624,0.3
1,class,2,NA,para_mn,0.22621737193770192,0.3
1,class,-1,NA,pd,19.370428513299647,0.3
1,class,0,NA,pd,6.89866323755284,0.3
1,class,1,NA,pd,1.8510332699919414,0.3
1,class,2,NA,pd,2.302662528180583,0.3
1,class,-1,NA,pladj,93.6305041226915,0.3
1,class,0,NA,pladj,94.37852727786338,0.3
1,class,1,NA,pladj,97.77597232108636,0.3
1,class,2,NA,pladj,89.98531785286615,0.3
1,class,-1,NA,pland,16.726100856468335,0.3
1,class,0,NA,pland,24.266339323935515,0.3
1,class,1,NA,pland,54.674671127273854,0.3
1,class,2,NA,pland,4.332888692322298,0.3
1,class,-1,NA,shape_mn,1.1113027835162674,0.3
1,class,0,NA,shape_mn,2.3811040548126723,0.3
1,class,1,NA,shape_mn,2.3508519378531743,0.3
1,class,2,NA,shape_mn,2.2926712460850114,0.3
1,class,-1,NA,split,90.1326357924492,0.3
1,class,0,NA,split,59.39824414157825,0.3
1,class,1,NA,split,6.142634448585192,0.3
1,class,2,NA,split,1464.1655087717418,0.3
1,class,-1,NA,tca,96566.16,0.3
1,class,0,NA,tca,141904.7,0.3
1,class,1,NA,tca,344659.85,0.3
1,class,2,NA,tca,22793.55,0.3
1,class,-1,NA,te,28021690,0.3
1,class,0,NA,te,36138370,0.3
1,class,1,NA,te,31762840,0.3
1,class,2,NA,te,11526700,0.3
