layer,level,class,id,metric,value,dependencia_terreno
1,landscape,NA,NA,ai,95.97276914082201,0.7
1,landscape,NA,NA,area_mn,4.069089952205816,0.7
1,landscape,NA,NA,cai_mn,4.516800877216038,0.7
1,landscape,NA,NA,circle_mn,0.5738005905547089,0.7
1,landscape,NA,NA,cohesion,99.94357471247777,0.7
1,landscape,NA,NA,condent,0.28442460550178805,0.7
1,landscape,NA,NA,contag,52.89658770898663,0.7
1,landscape,NA,NA,contig_mn,0.2281686583349919,0.7
1,landscape,NA,NA,core_mn,3.7005480114314397,0.7
1,landscape,NA,NA,dcad,14.994452314326987,0.7
1,landscape,NA,NA,dcore_mn,0.6101377525105719,0.7
1,landscape,NA,NA,division,0.8024643040207355,0.7
1,landscape,NA,NA,ed,80.18613562244649,0.7
1,landscape,NA,NA,ent,1.599711886138747,0.7
1,landscape,NA,NA,frac_mn,1.1140340142978735,0.7
1,landscape,NA,NA,gyrate_mn,16.32219568745732,0.7
1,landscape,NA,NA,iji,83.74938888025241,0.7
1,landscape,NA,NA,joinent,1.884136491640535,0.7
1,landscape,NA,NA,lpi,38.49146232711157,0.7
1,landscape,NA,NA,lsi,166.6814642222086,0.7
1,landscape,NA,NA,mesh,131346.60438185267,0.7
1,landscape,NA,NA,msidi,0.9475979118424391,0.7
1,landscape,NA,NA,msiei,0.6835474040859121,0.7
1,landscape,NA,NA,mutinf,1.3152872806369589,0.7
1,landscape,NA,NA,ndca,99702,0.7
1,landscape,NA,NA,np,163409,0.7
1,landscape,NA,NA,pafrac,1.5526658822607262,0.7
1,landscape,NA,NA,para_mn,0.3067849161563745,0.7
1,landscape,NA,NA,pd,24.575519630818427,0.7
1,landscape,NA,NA,pladj,95.98910209271493,0.7
1,landscape,NA,NA,pr,4,0.7
1,landscape,NA,NA,prd,6.01570773478044e-4,0.7
1,landscape,NA,NA,relmutinf,0.8222026053777041,0.7
1,landscape,NA,NA,rpr,NA,0.7
1,landscape,NA,NA,shape_mn,1.7085938780346337,0.7
1,landscape,NA,NA,shdi,1.1088425290414632,0.7
1,landscape,NA,NA,shei,0.7998608088874477,0.7
1,landscape,NA,NA,sidi,0.6123288738659263,0.7
1,landscape,NA,NA,siei,0.8164384984879017,0.7
1,landscape,NA,NA,split,5.06237616974793,0.7
1,landscape,NA,NA,ta,664925.9199999999,0.7
1,landscape,NA,NA,tca,604702.85,0.7
1,landscape,NA,NA,te,53317840,0.7
