layer,level,class,id,metric,value,dependencia_terreno
1,class,-1,NA,ai,93.88301682912731,0.6
1,class,0,NA,ai,94.50968027935255,0.6
1,class,1,NA,ai,97.84898729115294,0.6
1,class,2,NA,ai,89.89892692888418,0.6
1,class,-1,NA,area_mn,1.1051002096602716,0.6
1,class,0,NA,area_mn,3.5175422380153036,0.6
1,class,1,NA,area_mn,29.537378940526484,0.6
1,class,2,NA,area_mn,1.8816863692769905,0.6
1,class,-1,NA,ca,111216.1799999999,0.6
1,class,0,NA,ca,161353.18000000002,0.6
1,class,1,NA,ca,363546.06,0.6
1,class,2,NA,ca,28810.5,0.6
1,class,-1,NA,cai_mn,1.2906284355907698,0.6
1,class,0,NA,cai_mn,9.736054730258601,0.6
1,class,1,NA,cai_mn,7.9414209007891845,0.6
1,class,2,NA,cai_mn,6.597427335145409,0.6
1,class,-1,NA,circle_mn,0.43620929455673474,0.6
1,class,0,NA,circle_mn,0.6964102692033177,0.6
1,class,1,NA,circle_mn,0.7120747099202298,0.6
1,class,2,NA,circle_mn,0.7201675547432947,0.6
1,class,-1,NA,clumpy,0.9265438122414635,0.6
1,class,0,NA,clumpy,0.9275048944995384,0.6
1,class,1,NA,clumpy,0.9525428107783371,0.6
1,class,2,NA,clumpy,0.8944143610793319,0.6
1,class,-1,NA,cohesion,99.96242445221634,0.6
1,class,0,NA,cohesion,99.1480009365881,0.6
1,class,1,NA,cohesion,99.97995731395888,0.6
1,class,2,NA,cohesion,99.64733477430737,0.6
1,class,-1,NA,contig_mn,0.07575502513324886,0.6
1,class,0,NA,contig_mn,0.4388019546416262,0.6
1,class,1,NA,contig_mn,0.41619865191436306,0.6
1,class,2,NA,contig_mn,0.4053010951833583,0.6
1,class,-1,NA,core_mn,0.9584003219427857,0.6
1,class,0,NA,core_mn,3.0952189836716006,0.6
1,class,1,NA,core_mn,28.00393971400715,0.6
1,class,2,NA,core_mn,1.4855189079746587,0.6
1,class,-1,NA,cpland,14.505743737588094,0.6
1,class,0,NA,cpland,21.352873414830942,0.6
1,class,1,NA,cpland,51.83622410147586,0.6
1,class,2,NA,cpland,3.4206487242969876,0.6
1,class,-1,NA,dcad,1.969091534287008,0.6
1,class,0,NA,dcad,8.078042738956546,0.6
1,class,1,NA,dcad,2.838361301962782,0.6
1,class,2,NA,dcad,2.126853469631625,0.6
1,class,-1,NA,dcore_mn,0.13009866950188298,0.6
1,class,0,NA,dcore_mn,1.1709576856837653,0.6
1,class,1,NA,dcore_mn,1.5333929151771206,0.6
1,class,2,NA,dcore_mn,0.9236496636405199,0.6
1,class,-1,NA,division,0.9800003433051235,0.6
1,class,0,NA,division,0.9831644855087558,0.6
1,class,1,NA,division,0.837203400532759,0.6
1,class,2,NA,division,0.9993170171035931,0.6
1,class,-1,NA,ed,40.66992906518069,0.6
1,class,0,NA,ed,53.256113102043024,0.6
1,class,1,NA,ed,46.5658039018843,0.6
1,class,2,NA,ed,17.558392068698424,0.6
1,class,-1,NA,frac_mn,1.0296689278395492,0.6
1,class,0,NA,frac_mn,1.2073575624132697,0.6
1,class,1,NA,frac_mn,1.2157518195351136,0.6
1,class,2,NA,frac_mn,1.2183308068374556,0.6
1,class,-1,NA,gyrate_mn,3.680311771826114,0.6
1,class,0,NA,gyrate_mn,29.57424069846423,0.6
1,class,1,NA,gyrate_mn,32.60525586210953,0.6
1,class,2,NA,gyrate_mn,26.74506709481112,0.6
1,class,-1,NA,iji,98.10582048878562,0.6
1,class,0,NA,iji,74.2755495782466,0.6
1,class,1,NA,iji,67.75475780792134,0.6
1,class,2,NA,iji,75.10136340852569,0.6
1,class,-1,NA,lpi,14.072006698129623,0.6
1,class,0,NA,lpi,12.820518412036039,0.6
1,class,1,NA,lpi,38.49146232711158,0.6
1,class,2,NA,lpi,2.592550460358051,0.6
1,class,-1,NA,lsi,204.92908545727136,0.6
1,class,0,NA,lsi,221.47796863330845,0.6
1,class,1,NA,lsi,130.67285844597396,0.6
1,class,2,NA,lsi,172.33755522827687,0.6
1,class,-1,NA,mesh,13298.290127524886,0.6
1,class,0,NA,mesh,11194.369961763865,0.6
1,class,1,NA,mesh,108247.67867362671,0.6
1,class,2,NA,mesh,454.1330307376198,0.6
1,class,-1,NA,ndca,13093,0.6
1,class,0,NA,ndca,53713,0.6
1,class,1,NA,ndca,18873,0.6
1,class,2,NA,ndca,14142,0.6
1,class,-1,NA,nlsi,0.06116983170872697,0.6
1,class,0,NA,nlsi,0.05490319720647454,0.6
1,class,1,NA,nlsi,0.02528675067731978,0.6
1,class,2,NA,nlsi,0.10101073071115815,0.6
1,class,-1,NA,np,100639,0.6
1,class,0,NA,np,45871,0.6
1,class,1,NA,np,12308,0.6
1,class,2,NA,np,15311,0.6
