layer,level,class,id,metric,value,dependencia_terreno
1,class,1,NA,lsi,158.7493158636703,0.9
1,class,2,NA,lsi,189.80147275405008,0.9
1,class,-1,NA,mesh,6363.959930751686,0.9
1,class,0,NA,mesh,11194.369961763863,0.9
1,class,1,NA,mesh,108247.6786736267,0.9
1,class,2,NA,mesh,454.13303073761966,0.9
1,class,-1,NA,ndca,18934,0.9
1,class,0,NA,ndca,51696,0.9
1,class,1,NA,ndca,26605,0.9
1,class,2,NA,ndca,14272,0.9
1,class,-1,NA,nlsi,0.05930304166569604,0.9
1,class,0,NA,nlsi,0.06260589272991682,0.9
1,class,1,NA,nlsi,0.03059427303792349,0.9
1,class,2,NA,nlsi,0.1113064482379285,0.9
1,class,-1,NA,np,67353,0.9
1,class,0,NA,np,45871,0.9
1,class,1,NA,np,12308,0.9
1,class,2,NA,np,15311,0.9
1,class,-1,NA,pafrac,1.3237454194353453,0.9
1,class,0,NA,pafrac,1.5154473492266283,0.9
1,class,1,NA,pafrac,1.5291794001565826,0.9
1,class,2,NA,pafrac,1.5866413581925476,0.9
1,class,-1,NA,para_mn,0.34522664228672656,0.9
1,class,0,NA,para_mn,0.23875757303874218,0.9
1,class,1,NA,para_mn,0.24286416268157218,0.9
1,class,2,NA,para_mn,0.2497237832382937,0.9
1,class,-1,NA,pd,10.129399076516675,0.9
1,class,0,NA,pd,6.89866323755284,0.9
1,class,1,NA,pd,1.8510332699919414,0.9
1,class,2,NA,pd,2.302662528180583,0.9
1,class,-1,NA,pladj,94.04148748860102,0.9
1,class,0,NA,pladj,93.71607364664273,0.9
1,class,1,NA,pladj,97.36710390974943,0.9
1,class,2,NA,pladj,88.81699380434218,0.9
1,class,-1,NA,pland,16.726100856468342,0.9
1,class,0,NA,pland,24.266339323935522,0.9
1,class,1,NA,pland,54.67467112727385,0.9
1,class,2,NA,pland,4.332888692322297,0.9
1,class,-1,NA,shape_mn,1.158157821583833,0.9
1,class,0,NA,shape_mn,2.5033644275630578,0.9
1,class,1,NA,shape_mn,2.4917177498256167,0.9
1,class,2,NA,shape_mn,2.5013999978244557,0.9
1,class,-1,NA,split,104.48304628490351,0.9
1,class,0,NA,split,59.398244141578246,0.9
1,class,1,NA,split,6.142634448585192,0.9
1,class,2,NA,split,1464.1655087717418,0.9
1,class,-1,NA,tca,95171.46,0.9
1,class,0,NA,tca,139251.4,0.9
1,class,1,NA,tca,339524.45,0.9
1,class,2,NA,tca,21909.45,0.9
1,class,-1,NA,te,26138710,0.9
1,class,0,NA,te,40331300,0.9
1,class,1,NA,te,37855870,0.9
1,class,2,NA,te,12863060,0.9
