layer,level,class,id,metric,value,dependencia_terreno
1,landscape,NA,NA,ai,96.01495149615208,0.5
1,landscape,NA,NA,area_mn,3.5834438306701517,0.5
1,landscape,NA,NA,cai_mn,4.092004270093205,0.5
1,landscape,NA,NA,circle_mn,0.5332362933524549,0.5
1,landscape,NA,NA,cohesion,99.94430471914512,0.5
1,landscape,NA,NA,condent,0.28179870705386834,0.5
1,landscape,NA,NA,contag,52.96358852516365,0.5
1,landscape,NA,NA,contig_mn,0.2153112899983692,0.5
1,landscape,NA,NA,core_mn,3.2657835143219005,0.5
1,landscape,NA,NA,dcad,15.29869673301351,0.5
1,landscape,NA,NA,dcore_mn,0.5482202042521088,0.5
1,landscape,NA,NA,division,0.8018136933898335,0.5
1,landscape,NA,NA,ed,79.34289882999299,0.5
1,landscape,NA,NA,ent,1.5996577519395854,0.5
1,landscape,NA,NA,frac_mn,1.0997280295661278,0.5
1,landscape,NA,NA,gyrate_mn,13.395923302409315,0.5
1,landscape,NA,NA,iji,82.84036706879868,0.5
1,landscape,NA,NA,joinent,1.8814564589934537,0.5
1,landscape,NA,NA,lpi,38.49146232711158,0.5
1,landscape,NA,NA,lsi,164.96250536513583,0.5
1,landscape,NA,NA,mesh,131779.21225416692,0.5
1,landscape,NA,NA,msidi,0.9475979118424391,0.5
1,landscape,NA,NA,msiei,0.6835474040859121,0.5
1,landscape,NA,NA,mutinf,1.317859044885717,0.5
1,landscape,NA,NA,ndca,101725,0.5
1,landscape,NA,NA,np,185555,0.5
1,landscape,NA,NA,pafrac,1.5388234613844076,0.5
1,landscape,NA,NA,para_mn,0.3117269892833187,0.5
1,landscape,NA,NA,pd,27.906116218179623,0.5
1,landscape,NA,NA,pladj,96.03128058550058,0.5
1,landscape,NA,NA,pr,4,0.5
1,landscape,NA,NA,prd,6.015707734780441e-4,0.5
1,landscape,NA,NA,relmutinf,0.8238381261790609,0.5
1,landscape,NA,NA,rpr,NA,0.5
1,landscape,NA,NA,shape_mn,1.6012460032888045,0.5
1,landscape,NA,NA,shdi,1.108842529041463,0.5
1,landscape,NA,NA,shei,0.7998608088874475,0.5
1,landscape,NA,NA,sidi,0.6123288738659263,0.5
1,landscape,NA,NA,siei,0.8164384984879017,0.5
1,landscape,NA,NA,split,5.045757283155822,0.5
1,landscape,NA,NA,ta,664925.9199999998,0.5
1,landscape,NA,NA,tca,605982.46,0.5
1,landscape,NA,NA,te,52757150,0.5
