layer,level,class,id,metric,value,dependencia_terreno
1,landscape,NA,NA,ai,95.87300038780343,0.8
1,landscape,NA,NA,area_mn,4.2264210619986535,0.8
1,landscape,NA,NA,cai_mn,5.783359129125493,0.8
1,landscape,NA,NA,circle_mn,0.5914939989681824,0.8
1,landscape,NA,NA,cohesion,99.94105053643538,0.8
1,landscape,NA,NA,condent,0.29028427838381243,0.8
1,landscape,NA,NA,contag,52.751714229428146,0.8
1,landscape,NA,NA,contig_mn,0.24984678283462702,0.8
1,landscape,NA,NA,core_mn,3.820016208382593,0.8
1,landscape,NA,NA,dcad,15.536617973924075,0.8
1,landscape,NA,NA,dcore_mn,0.6566428943721955,0.8
1,landscape,NA,NA,division,0.8114917224696107,0.8
1,landscape,NA,NA,ed,82.18133532830245,0.8
1,landscape,NA,NA,ent,1.5996471524390614,0.8
1,landscape,NA,NA,frac_mn,1.115237416517856,0.8
1,landscape,NA,NA,gyrate_mn,18.504925664764205,0.8
1,landscape,NA,NA,iji,82.18558956728383,0.8
1,landscape,NA,NA,joinent,1.8899314308228738,0.8
1,landscape,NA,NA,lpi,38.49146232711157,0.8
1,landscape,NA,NA,lsi,170.74872769636397,0.8
1,landscape,NA,NA,mesh,125344.03986450947,0.8
1,landscape,NA,NA,msidi,0.9475979118424392,0.8
1,landscape,NA,NA,msiei,0.6835474040859122,0.8
1,landscape,NA,NA,mutinf,1.309362874055249,0.8
1,landscape,NA,NA,ndca,103307,0.8
1,landscape,NA,NA,np,157326,0.8
1,landscape,NA,NA,pafrac,1.5267141641999173,0.8
1,landscape,NA,NA,para_mn,0.2965450627156965,0.8
1,landscape,NA,NA,pd,23.66068087705169,0.8
1,landscape,NA,NA,pladj,95.88930270403489,0.8
1,landscape,NA,NA,pr,4,0.8
1,landscape,NA,NA,prd,6.01570773478044e-4,0.8
1,landscape,NA,NA,relmutinf,0.8185323069895748,0.8
1,landscape,NA,NA,rpr,NA,0.8
1,landscape,NA,NA,shape_mn,1.7101610475456521,0.8
1,landscape,NA,NA,shdi,1.1088425290414632,0.8
1,landscape,NA,NA,shei,0.7998608088874477,0.8
1,landscape,NA,NA,sidi,0.6123288738659263,0.8
1,landscape,NA,NA,siei,0.8164384984879017,0.8
1,landscape,NA,NA,split,5.3048068397887205,0.8
1,landscape,NA,NA,ta,664925.9199999999,0.8
1,landscape,NA,NA,tca,600987.87,0.8
1,landscape,NA,NA,te,54644500,0.8
